CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15604552,Client_4552,431,France,Male,71,6,127524.89,1,1,0,166457.79,0
15604553,Client_4553,834,Germany,Female,54,7,0.0,2,1,0,151100.82,0
15604554,Client_4554,496,Spain,Female,73,6,34971.58,1,0,0,180402.57,0
15604555,Client_4555,588,France,Male,48,4,51829.49,2,0,0,76544.7,0
15604556,Client_4556,761,Germany,Male,29,6,70074.88,1,0,1,109964.26,0
15604557,Client_4557,773,Spain,Female,75,9,3250.47,4,1,0,132818.71,0
15604558,Client_4558,433,France,Female,84,10,235845.12,1,0,1,47581.22,1
15604559,Client_4559,462,France,Male,43,1,0.0,1,0,0,105620.0,0
15604560,Client_4560,574,Germany,Male,29,8,120412.37,1,1,0,33575.08,0
15604561,Client_4561,681,Spain,Female,33,1,39464.36,1,0,0,126211.73,0
15604562,Client_4562,727,France,Male,70,1,218174.42,4,1,1,28548.04,0
15604563,Client_4563,592,Spain,Female,89,4,173158.06,2,1,0,105637.07,0
15604564,Client_4564,492,Spain,Female,66,7,0.0,1,1,1,97712.83,1
15604565,Client_4565,390,France,Female,66,5,219492.87,2,0,1,31240.28,1
15604566,Client_4566,772,Spain,Female,24,8,226364.43,2,1,0,93473.79,0
15604567,Client_4567,607,France,Male,32,5,0.0,1,0,0,138783.29,0
15604568,Client_4568,796,Spain,Female,53,4,0.0,2,1,1,122995.69,0
15604569,Client_4569,634,France,Female,89,0,6907.07,1,0,0,97028.95,0
15604570,Client_4570,454,Germany,Male,91,7,145432.56,2,1,1,79339.57,0
15604571,Client_4571,551,France,Male,32,2,54485.97,1,0,0,20903.78,0
15604572,Client_4572,799,France,Female,79,1,211232.02,2,1,1,191620.53,0
15604573,Client_4573,656,France,Female,35,6,0.0,2,0,1,86514.47,0
15604574,Client_4574,680,Spain,Female,63,10,209427.44,2,0,1,89130.67,1
15604575,Client_4575,810,Germany,Female,78,1,138901.31,3,0,0,34385.14,0
15604576,Client_4576,615,Spain,Female,60,0,199041.95,3,1,1,111206.96,1
15604577,Client_4577,747,Spain,Female,61,10,92963.75,1,1,1,196051.99,0
15604578,Client_4578,559,France,Male,83,1,236348.46,1,0,1,58074.84,0
15604579,Client_4579,400,Spain,Male,72,5,166789.68,1,0,0,69533.88,1
15604580,Client_4580,467,France,Female,56,1,148872.64,1,0,0,54880.76,1
15604581,Client_4581,550,Germany,Male,22,0,88089.17,2,1,1,174651.26,0
15604582,Client_4582,726,Spain,Male,74,0,234295.99,1,0,1,100289.89,0
15604583,Client_4583,388,Spain,Female,32,3,84433.6,2,1,1,166469.46,0
15604584,Client_4584,377,Spain,Male,33,7,0.0,1,0,0,171516.5,0
15604585,Client_4585,608,France,Male,74,5,101077.05,1,1,1,152327.04,1
15604586,Client_4586,433,France,Female,42,3,191796.0,2,0,1,59598.39,1
15604587,Client_4587,803,Spain,Female,39,5,227969.48,1,1,0,16700.1,0
15604588,Client_4588,504,Spain,Female,48,5,0.0,1,1,0,37224.98,0
15604589,Client_4589,466,Germany,Male,51,8,131533.8,1,0,1,142420.43,0
15604590,Client_4590,351,Germany,Female,33,3,0.0,1,0,1,150704.53,0
15604591,Client_4591,442,Germany,Male,87,5,0.0,2,0,0,155611.57,1
15604592,Client_4592,515,Germany,Female,76,9,0.0,1,0,1,56354.17,0
15604593,Client_4593,736,Germany,Female,32,0,29910.63,2,0,0,39076.84,1
15604594,Client_4594,749,France,Female,30,6,88514.73,2,1,0,185381.68,1
15604595,Client_4595,699,Germany,Female,41,6,0.0,2,1,0,136200.2,0
15604596,Client_4596,645,Germany,Male,30,10,0.0,1,1,1,150972.93,0
15604597,Client_4597,607,Spain,Male,82,0,166677.58,1,0,1,27841.93,0
15604598,Client_4598,430,France,Female,53,7,43649.83,1,1,1,88367.18,1
15604599,Client_4599,774,Germany,Male,66,4,194584.09,1,0,0,22028.5,0
15604600,Client_4600,617,Germany,Female,65,8,0.0,2,1,1,134972.83,0
15604601,Client_4601,768,Germany,Female,60,7,71821.87,1,1,0,102978.07,1
15604602,Client_4602,584,Spain,Male,23,2,85932.08,1,0,1,95778.14,0
15604603,Client_4603,670,Spain,Male,85,0,0.0,2,0,1,181552.39,1
15604604,Client_4604,660,Spain,Female,31,2,0.0,2,0,0,150622.53,0
15604605,Client_4605,650,Germany,Female,47,1,0.0,2,1,1,193208.11,0
15604606,Client_4606,812,Spain,Female,25,1,0.0,1,1,0,18791.18,0
15604607,Client_4607,823,Germany,Male,71,10,84978.03,2,1,0,126978.74,0
15604608,Client_4608,706,France,Female,83,3,84566.36,1,0,0,129741.27,0
15604609,Client_4609,562,Germany,Female,21,1,165168.56,4,1,1,15043.2,1
15604610,Client_4610,411,Spain,Female,91,7,0.0,1,1,0,159545.4,0
15604611,Client_4611,398,France,Female,77,4,88999.63,1,1,1,39186.83,0
15604612,Client_4612,476,Germany,Female,70,0,65503.67,4,0,0,143241.69,0
15604613,Client_4613,572,France,Female,91,5,123587.36,1,1,0,17186.55,0
15604614,Client_4614,758,France,Male,32,6,0.0,2,1,0,126600.61,1
15604615,Client_4615,628,France,Female,18,0,0.0,1,1,0,108948.35,0
15604616,Client_4616,757,Germany,Female,39,2,9500.34,1,1,1,101822.62,0
15604617,Client_4617,643,Spain,Male,32,8,119982.38,1,0,0,79666.42,0
15604618,Client_4618,633,Germany,Male,91,6,247741.27,3,1,0,89845.21,1
15604619,Client_4619,626,Spain,Female,39,3,88281.88,1,0,1,100609.91,1
15604620,Client_4620,787,Germany,Male,67,5,0.0,1,1,0,66561.01,0
15604621,Client_4621,456,Germany,Female,65,5,0.0,4,0,0,187704.88,0
15604622,Client_4622,495,Germany,Male,90,2,124423.67,2,1,0,193350.3,0
15604623,Client_4623,769,Spain,Male,68,1,40230.33,1,0,1,66981.53,1
15604624,Client_4624,448,Germany,Female,34,4,0.0,1,1,1,157951.43,0
15604625,Client_4625,778,France,Male,68,7,177934.08,1,1,1,152807.58,1
15604626,Client_4626,724,Germany,Female,54,2,34571.7,2,1,1,176360.66,0
15604627,Client_4627,422,France,Male,66,4,0.0,2,1,1,10730.7,0
15604628,Client_4628,786,Spain,Female,76,2,76990.1,1,0,1,74242.42,1
15604629,Client_4629,835,Spain,Male,27,6,143756.27,1,0,0,37547.68,0
15604630,Client_4630,471,Germany,Female,47,5,0.0,2,0,0,84263.07,0
15604631,Client_4631,379,Germany,Female,38,5,119507.69,1,1,1,119369.34,1
15604632,Client_4632,537,Germany,Female,51,0,225950.33,2,0,1,182681.29,1
15604633,Client_4633,713,France,Female,90,1,17144.32,1,1,0,169526.67,0
15604634,Client_4634,703,Spain,Male,67,5,0.0,2,0,1,104814.25,0
15604635,Client_4635,637,France,Female,64,7,139393.42,1,1,1,14465.4,0
15604636,Client_4636,800,France,Male,23,4,166267.81,2,1,0,67169.79,0
15604637,Client_4637,544,Germany,Male,67,1,13971.77,1,1,1,30255.92,0
15604638,Client_4638,505,Germany,Female,80,4,190349.78,1,1,0,133620.28,1
15604639,Client_4639,521,France,Female,29,8,0.0,2,1,0,142131.35,1
15604640,Client_4640,684,France,Male,58,5,241205.29,1,0,0,133272.47,0
15604641,Client_4641,390,Germany,Male,48,4,0.0,2,1,1,62196.22,0
15604642,Client_4642,412,Germany,Male,19,9,123216.99,1,0,0,184706.66,0
15604643,Client_4643,372,France,Female,33,5,0.0,2,0,1,121816.19,1
15604644,Client_4644,709,Germany,Female,18,10,42268.32,2,1,1,123477.25,0
15604645,Client_4645,424,Germany,Male,21,8,0.0,3,1,1,164955.89,1
15604646,Client_4646,397,France,Male,64,6,179204.76,2,0,1,23156.49,0
15604647,Client_4647,509,France,Male,82,9,24594.48,1,0,1,49825.48,1
15604648,Client_4648,662,Spain,Female,69,2,134147.88,1,1,1,122020.48,0
15604649,Client_4649,467,France,Male,64,9,177719.09,2,0,1,125982.23,0
15604650,Client_4650,449,Germany,Male,67,9,153255.57,2,0,0,98685.43,0
15604651,Client_4651,729,France,Male,62,4,0.0,1,0,0,158188.3,0
15604652,Client_4652,766,France,Male,59,3,62035.71,1,1,0,75668.46,0
15604653,Client_4653,757,France,Female,73,10,59557.37,1,0,0,12134.44,0
15604654,Client_4654,516,Spain,Male,88,4,231737.59,1,1,1,74592.26,0
15604655,Client_4655,639,Spain,Female,74,7,58685.19,1,0,1,193517.29,1
15604656,Client_4656,789,Germany,Female,50,10,240601.26,2,0,0,158016.77,0
15604657,Client_4657,505,Spain,Male,45,5,52556.47,1,1,0,70467.79,0
15604658,Client_4658,770,France,Female,61,3,96070.94,1,1,1,52265.38,0
15604659,Client_4659,356,Spain,Male,73,4,3080.86,2,1,0,163950.92,0
15604660,Client_4660,545,France,Male,61,10,225785.98,1,1,1,47980.56,0
15604661,Client_4661,770,Spain,Male,90,6,26087.92,1,0,1,120237.67,0
15604662,Client_4662,405,Spain,Male,51,7,89332.31,1,0,0,106512.5,0
15604663,Client_4663,670,Spain,Male,31,4,0.0,2,0,0,90307.13,0
15604664,Client_4664,542,France,Female,85,1,0.0,1,0,0,90932.66,0
15604665,Client_4665,396,Spain,Female,46,5,210375.26,1,0,0,143448.56,0
15604666,Client_4666,497,France,Male,34,8,228526.9,2,0,1,29539.03,0
15604667,Client_4667,624,France,Female,26,2,227767.7,2,0,0,85092.91,0
15604668,Client_4668,506,Germany,Male,44,6,192624.79,1,1,0,193992.45,0
15604669,Client_4669,551,Spain,Female,66,7,0.0,1,0,1,157850.29,0
15604670,Client_4670,793,Germany,Female,54,5,140387.32,1,1,1,13996.28,0
15604671,Client_4671,751,Germany,Male,45,2,3229.88,1,0,1,94940.72,0
15604672,Client_4672,825,France,Female,67,0,180642.57,2,0,1,32266.89,0
15604673,Client_4673,768,Spain,Female,72,2,56669.18,1,0,1,102095.33,0
15604674,Client_4674,776,France,Female,21,10,0.0,2,0,1,29680.79,0
15604675,Client_4675,844,France,Male,36,5,138451.02,1,1,0,83950.74,0
15604676,Client_4676,828,Spain,Female,54,10,246811.97,1,0,1,113549.2,0
15604677,Client_4677,824,France,Female,21,3,52568.37,3,0,0,79788.65,0
15604678,Client_4678,475,Spain,Female,54,0,0.0,2,0,0,119929.43,0
15604679,Client_4679,744,Spain,Female,68,5,136883.44,2,0,1,197159.15,0
15604680,Client_4680,654,France,Female,49,0,232951.71,1,0,1,56699.46,0
15604681,Client_4681,718,France,Female,62,7,66498.43,2,0,1,117256.51,1
15604682,Client_4682,643,Germany,Female,29,2,14859.4,1,1,1,99551.75,0
15604683,Client_4683,413,France,Female,58,2,135966.41,4,1,0,163760.23,1
15604684,Client_4684,674,Spain,Female,73,0,130403.26,1,1,1,69827.61,0
15604685,Client_4685,741,Germany,Male,31,2,0.0,3,1,1,131222.74,0
15604686,Client_4686,767,Spain,Female,71,6,246634.45,2,1,0,141662.11,0
15604687,Client_4687,525,Germany,Female,80,9,17427.86,1,1,1,195375.41,0
15604688,Client_4688,465,France,Female,82,7,142380.02,1,1,1,38740.3,1
15604689,Client_4689,789,France,Female,75,10,65054.23,2,0,0,199675.24,0
15604690,Client_4690,553,France,Female,38,7,0.0,2,1,0,147029.84,0
15604691,Client_4691,835,Spain,Male,21,2,0.0,1,1,1,96704.22,0
15604692,Client_4692,670,Germany,Male,90,4,0.0,1,1,0,60077.01,1
15604693,Client_4693,380,Spain,Male,63,0,214297.62,1,1,1,129453.37,1
15604694,Client_4694,737,Germany,Male,29,8,210016.81,1,0,1,36940.67,0
15604695,Client_4695,462,France,Female,47,7,0.0,2,1,0,189887.82,0
15604696,Client_4696,714,Spain,Female,77,9,0.0,4,1,0,45040.78,1
15604697,Client_4697,783,France,Female,88,1,223981.58,2,1,0,157117.65,0
15604698,Client_4698,674,Spain,Male,82,9,0.0,2,1,0,75577.83,0
15604699,Client_4699,763,France,Male,31,0,102096.73,1,0,1,51010.66,0
15604700,Client_4700,725,Spain,Male,61,3,63926.3,2,0,1,163646.39,0
15604701,Client_4701,693,Spain,Male,43,8,112021.27,1,1,1,178689.07,0
15604702,Client_4702,792,Germany,Female,33,7,0.0,2,0,0,11068.01,0
15604703,Client_4703,416,France,Female,24,2,0.0,1,1,1,195088.78,0
15604704,Client_4704,424,Germany,Male,49,9,207774.44,1,0,0,90164.64,0
15604705,Client_4705,394,Germany,Female,33,5,65835.73,4,0,0,28254.54,0
15604706,Client_4706,609,France,Male,79,8,238980.17,3,0,0,96116.6,0
15604707,Client_4707,503,Spain,Male,47,9,3293.3,1,0,0,32527.93,0
15604708,Client_4708,504,Germany,Male,88,7,0.0,1,1,1,59168.48,0
15604709,Client_4709,779,France,Male,29,9,0.0,3,0,1,115927.02,0
15604710,Client_4710,712,Spain,Female,84,4,16839.05,2,1,0,78247.52,1
15604711,Client_4711,797,Germany,Female,63,8,151211.68,3,1,1,53290.38,0
15604712,Client_4712,824,Germany,Male,60,8,196311.01,2,0,0,47331.67,0
15604713,Client_4713,583,Germany,Male,72,2,100951.97,1,0,1,130951.96,0
15604714,Client_4714,400,Spain,Female,62,7,0.0,1,0,1,182840.93,0
15604715,Client_4715,655,Germany,Female,77,3,207349.98,2,1,1,20720.77,0
15604716,Client_4716,611,Spain,Male,88,9,116624.58,3,1,0,56402.8,1
15604717,Client_4717,664,Germany,Male,49,6,65812.53,2,0,0,136427.72,1
15604718,Client_4718,474,France,Male,25,9,0.0,1,1,1,197596.12,0
15604719,Client_4719,748,Germany,Male,79,7,160042.96,2,0,1,139456.4,0
15604720,Client_4720,594,France,Male,37,6,10575.47,2,0,1,19998.52,0
15604721,Client_4721,379,France,Female,35,4,197773.47,2,0,0,43984.04,1
15604722,Client_4722,775,France,Female,23,10,192688.0,2,0,1,76056.66,0
15604723,Client_4723,834,Spain,Male,46,0,80735.68,1,1,1,39906.53,1
15604724,Client_4724,471,France,Male,21,7,118071.84,1,0,0,44632.52,0
15604725,Client_4725,474,Germany,Male,88,4,167304.9,2,1,1,61994.3,1
15604726,Client_4726,386,Spain,Male,60,2,239780.96,1,1,1,80827.44,0
15604727,Client_4727,519,France,Female,51,1,0.0,1,1,1,84450.45,1
15604728,Client_4728,473,Spain,Female,88,2,249169.93,1,0,1,104881.65,1
15604729,Client_4729,706,Spain,Male,50,8,81276.45,2,1,0,186364.81,0
15604730,Client_4730,384,Spain,Female,32,1,131622.99,1,0,1,198736.35,1
15604731,Client_4731,436,Germany,Male,57,9,28903.89,1,1,1,13745.72,1
15604732,Client_4732,483,France,Male,22,0,0.0,1,0,0,103816.01,0
15604733,Client_4733,545,Spain,Female,67,1,134078.33,1,0,0,152895.32,0
15604734,Client_4734,623,Spain,Male,83,1,212203.48,2,1,1,23926.02,0
15604735,Client_4735,550,Spain,Female,71,10,249137.9,2,1,0,188825.79,0
15604736,Client_4736,718,France,Male,63,4,246544.53,2,1,0,188165.13,0
15604737,Client_4737,634,Spain,Male,28,0,0.0,1,0,0,49594.65,0
15604738,Client_4738,426,Spain,Male,66,9,0.0,2,0,1,159291.62,0
15604739,Client_4739,408,Germany,Male,40,7,0.0,2,0,0,120478.52,1
15604740,Client_4740,780,France,Female,72,1,49919.89,1,1,0,16441.0,0
15604741,Client_4741,475,Germany,Male,22,5,0.0,1,0,0,66487.44,0
15604742,Client_4742,849,France,Female,81,4,127936.0,2,0,1,60041.42,0
15604743,Client_4743,750,France,Female,52,1,218124.7,2,0,0,177146.46,0
15604744,Client_4744,458,France,Male,86,9,0.0,1,0,1,180525.15,0
15604745,Client_4745,573,Germany,Female,71,0,0.0,1,1,1,16548.72,0
15604746,Client_4746,845,Germany,Male,20,5,239873.66,1,0,0,150868.22,0
15604747,Client_4747,627,Germany,Female,23,5,95785.36,2,1,1,32772.12,1
15604748,Client_4748,417,Germany,Female,73,2,208916.95,2,0,1,160275.53,0
15604749,Client_4749,418,Spain,Male,19,7,0.0,1,0,1,170665.99,0
15604750,Client_4750,514,Spain,Male,55,8,0.0,2,0,1,21257.46,0
15604751,Client_4751,838,Spain,Female,73,2,92074.13,2,1,0,71989.47,0
15604752,Client_4752,654,France,Male,22,8,51212.97,1,0,1,82141.93,0
15604753,Client_4753,746,Spain,Male,63,7,0.0,1,1,1,191478.24,1
15604754,Client_4754,511,France,Female,28,4,110925.63,1,0,0,80474.59,0
15604755,Client_4755,714,Germany,Female,82,5,0.0,2,1,1,58639.41,0
15604756,Client_4756,691,France,Male,27,0,217229.65,1,0,0,127742.54,1
15604757,Client_4757,658,France,Female,58,4,0.0,2,1,0,40189.74,0
15604758,Client_4758,728,Spain,Male,61,9,0.0,1,1,0,128766.22,0
15604759,Client_4759,692,Germany,Male,50,9,27545.6,2,0,0,97129.16,0
15604760,Client_4760,784,Germany,Female,73,6,143815.45,1,0,0,148973.39,1
15604761,Client_4761,736,Spain,Male,29,0,68611.19,4,1,1,119975.86,0
15604762,Client_4762,391,Germany,Female,19,9,73690.68,1,0,1,43550.67,1
15604763,Client_4763,703,Germany,Male,18,8,23693.66,1,0,0,188101.6,0
15604764,Client_4764,765,Germany,Male,82,6,158967.04,1,0,1,95268.38,0
15604765,Client_4765,458,Spain,Male,50,3,0.0,3,1,0,151466.76,0
15604766,Client_4766,400,Germany,Female,53,10,55068.14,2,1,1,111068.91,0
15604767,Client_4767,599,France,Female,38,3,65759.23,1,0,1,174401.58,0
15604768,Client_4768,846,France,Male,53,10,193250.3,2,0,0,74034.82,0
15604769,Client_4769,690,Germany,Female,43,9,198233.34,2,1,0,131384.1,0
15604770,Client_4770,779,Spain,Female,64,6,123271.16,1,0,1,25083.39,0
15604771,Client_4771,732,Spain,Male,18,5,0.0,1,0,0,24770.59,0
15604772,Client_4772,841,Spain,Female,55,2,13898.1,1,1,1,170272.17,0
15604773,Client_4773,370,Germany,Female,31,8,0.0,2,0,1,165491.65,0
15604774,Client_4774,649,Germany,Female,63,5,0.0,1,1,1,78265.74,0
15604775,Client_4775,488,France,Male,59,10,150204.16,1,0,1,138442.61,0
15604776,Client_4776,708,Spain,Male,24,1,179526.69,1,1,1,167507.12,0
15604777,Client_4777,673,France,Female,72,9,0.0,3,1,1,37332.3,0
15604778,Client_4778,848,France,Male,73,1,188676.47,1,0,0,197099.98,1
15604779,Client_4779,734,Spain,Female,80,0,120201.45,1,1,1,178311.81,1
15604780,Client_4780,441,Germany,Male,41,10,0.0,2,0,0,141274.04,0
15604781,Client_4781,796,Germany,Female,90,4,19964.57,2,1,1,113213.44,0
15604782,Client_4782,629,France,Male,21,9,0.0,2,1,1,180035.97,0
15604783,Client_4783,474,France,Female,59,5,0.0,2,0,1,150473.07,0
15604784,Client_4784,832,France,Male,87,2,69781.76,1,0,1,121096.08,0
15604785,Client_4785,746,France,Female,45,3,189293.86,1,1,0,179401.89,0
15604786,Client_4786,460,Spain,Male,57,4,33933.83,2,0,0,50017.71,0
15604787,Client_4787,703,France,Male,68,3,0.0,3,1,0,56431.16,1
15604788,Client_4788,488,France,Male,46,8,247371.49,1,1,1,186721.34,0
15604789,Client_4789,833,Germany,Female,59,2,0.0,1,1,1,22748.33,0
15604790,Client_4790,784,Germany,Female,86,4,0.0,1,0,1,18770.18,0
15604791,Client_4791,622,Germany,Female,22,6,116958.6,2,1,0,160469.01,0
15604792,Client_4792,448,Spain,Male,58,6,160665.35,1,0,0,88659.38,0
15604793,Client_4793,601,Spain,Female,78,5,6636.58,2,1,1,184088.59,0
15604794,Client_4794,687,Germany,Male,72,8,124917.73,1,1,1,67131.04,0
15604795,Client_4795,453,Germany,Male,45,6,20792.59,1,0,0,64574.05,0
15604796,Client_4796,563,France,Male,58,10,60330.94,2,0,0,191871.21,0
15604797,Client_4797,598,France,Female,26,3,0.0,2,0,1,115215.88,0
15604798,Client_4798,501,Spain,Male,46,10,184716.24,2,1,0,126604.66,0
15604799,Client_4799,599,Spain,Female,55,9,182433.11,1,1,0,180634.7,0
15604800,Client_4800,624,France,Female,79,8,16286.58,1,0,0,82355.74,0
15604801,Client_4801,514,Germany,Male,71,5,196690.78,1,0,1,57093.66,1
15604802,Client_4802,836,France,Female,69,0,0.0,2,0,1,118503.71,0
15604803,Client_4803,690,Spain,Male,51,8,118827.4,2,1,0,87904.13,1
15604804,Client_4804,357,Spain,Male,54,10,104922.62,1,1,1,41082.15,0
15604805,Client_4805,633,France,Female,66,6,0.0,1,1,1,32534.2,0
15604806,Client_4806,354,France,Male,59,5,0.0,2,0,1,147837.16,1
15604807,Client_4807,494,France,Male,31,5,0.0,3,1,0,16498.75,0
15604808,Client_4808,450,Spain,Male,50,3,208571.76,1,0,1,110233.17,1
15604809,Client_4809,513,Germany,Female,34,3,201340.87,1,0,0,72633.22,0
15604810,Client_4810,723,France,Female,49,10,0.0,2,0,1,38672.71,0
15604811,Client_4811,496,Spain,Female,85,2,119719.99,1,1,1,179226.7,1
15604812,Client_4812,413,Spain,Male,56,7,0.0,2,1,1,150702.82,0
15604813,Client_4813,440,Spain,Male,27,7,76796.62,2,1,0,156888.78,0
15604814,Client_4814,466,France,Female,41,1,200959.34,2,0,0,92818.69,0
15604815,Client_4815,703,France,Female,75,4,0.0,2,1,1,133186.0,0
15604816,Client_4816,616,Germany,Female,86,8,60516.67,4,1,1,27203.21,0
15604817,Client_4817,659,Spain,Female,81,8,5356.29,2,0,1,36462.52,0
15604818,Client_4818,522,France,Female,36,6,0.0,2,0,0,71288.09,0
15604819,Client_4819,396,Spain,Male,25,3,83779.71,2,0,0,96977.45,0
15604820,Client_4820,489,Spain,Female,88,3,169241.55,2,1,1,27825.57,0
15604821,Client_4821,595,Germany,Male,57,9,123764.42,1,0,0,117345.09,0
15604822,Client_4822,498,France,Male,30,10,99711.82,1,0,1,55562.49,0
15604823,Client_4823,595,France,Male,44,6,0.0,1,1,0,157166.02,0
15604824,Client_4824,744,Spain,Male,19,2,207120.1,2,0,1,10089.15,0
15604825,Client_4825,836,Spain,Female,33,2,62097.32,2,0,1,174554.91,0
15604826,Client_4826,825,Germany,Male,31,4,13683.74,1,1,1,149190.04,0
15604827,Client_4827,354,Germany,Female,34,10,141152.63,2,0,1,113772.76,1
15604828,Client_4828,814,Germany,Male,77,5,79337.19,1,1,1,150131.38,1
15604829,Client_4829,533,Germany,Female,87,7,0.0,3,0,0,79270.17,1
15604830,Client_4830,369,Germany,Female,34,0,20217.92,1,1,0,40891.38,0
15604831,Client_4831,774,Germany,Male,62,6,241576.89,2,0,0,11731.16,0
15604832,Client_4832,395,Spain,Female,55,7,46714.5,2,0,1,114225.49,0
15604833,Client_4833,361,Germany,Male,81,4,89264.22,1,1,0,65469.06,0
15604834,Client_4834,419,Spain,Female,23,9,0.0,2,1,0,50410.95,0
15604835,Client_4835,366,Spain,Male,77,1,222529.38,1,1,1,174731.85,0
15604836,Client_4836,720,France,Male,66,3,180635.22,1,0,1,147781.88,0
15604837,Client_4837,496,Spain,Female,38,5,36207.12,2,0,1,198133.35,0
15604838,Client_4838,503,Spain,Female,40,8,109653.41,1,0,1,135697.29,0
15604839,Client_4839,653,Germany,Male,74,1,0.0,2,1,0,180119.57,0
15604840,Client_4840,457,Spain,Male,81,3,175531.43,1,0,1,32483.86,1
15604841,Client_4841,585,Germany,Female,46,9,142953.58,1,1,1,147324.93,0
15604842,Client_4842,657,Germany,Male,44,4,114333.72,2,0,1,26382.65,0
15604843,Client_4843,701,Germany,Male,23,7,191386.91,2,1,1,27968.39,1
15604844,Client_4844,419,France,Male,38,7,94514.41,1,1,0,172988.74,0
15604845,Client_4845,532,Germany,Female,88,1,0.0,1,1,1,78416.2,0
15604846,Client_4846,599,Spain,Male,58,5,236945.63,2,1,0,70122.18,0
15604847,Client_4847,577,Germany,Male,22,5,176845.1,1,0,1,44918.78,0
15604848,Client_4848,451,Germany,Female,32,4,0.0,3,1,0,102139.08,0
15604849,Client_4849,424,Germany,Male,38,7,98293.88,2,0,1,48680.7,1
15604850,Client_4850,766,France,Male,75,9,145367.56,1,0,1,112191.04,0
15604851,Client_4851,795,Spain,Male,21,1,68163.79,2,1,1,135483.23,0
15604852,Client_4852,565,France,Male,86,1,221409.83,2,1,1,134433.13,1
15604853,Client_4853,756,Spain,Female,24,6,117756.26,2,0,1,79283.43,0
15604854,Client_4854,748,France,Male,52,8,134035.9,3,0,1,143767.18,0
15604855,Client_4855,760,Spain,Male,53,2,216141.87,4,0,1,60555.96,1
15604856,Client_4856,552,France,Male,32,6,199319.63,2,1,0,163459.42,1
15604857,Client_4857,541,Germany,Male,19,2,80435.8,2,0,0,10021.87,0
15604858,Client_4858,598,France,Male,74,5,21856.9,1,0,1,193647.37,1
15604859,Client_4859,848,France,Female,22,2,40523.3,1,0,0,92378.91,0
15604860,Client_4860,591,Germany,Female,88,0,84773.96,1,0,0,73459.22,1
15604861,Client_4861,814,Germany,Male,49,5,76322.71,1,0,0,128651.65,0
15604862,Client_4862,528,Spain,Male,89,10,9577.64,1,0,1,177028.46,0
15604863,Client_4863,786,Spain,Female,58,2,108016.28,4,1,1,76988.55,0
15604864,Client_4864,811,Spain,Female,59,0,26462.58,2,1,1,23308.08,0
15604865,Client_4865,568,France,Female,82,4,55222.43,1,1,1,77228.37,0
15604866,Client_4866,431,Spain,Male,57,7,0.0,1,1,0,10966.47,1
15604867,Client_4867,441,France,Male,55,7,0.0,2,1,1,45158.01,0
15604868,Client_4868,784,France,Male,59,7,0.0,1,0,0,19881.44,0
15604869,Client_4869,524,Spain,Male,54,2,0.0,1,1,1,83641.21,0
15604870,Client_4870,588,Spain,Male,73,7,0.0,1,0,1,21352.34,0
15604871,Client_4871,609,France,Male,88,3,225922.45,1,1,1,196945.96,1
15604872,Client_4872,740,Germany,Female,72,7,129669.5,2,1,0,158564.07,0
15604873,Client_4873,714,Germany,Female,71,2,230318.68,1,1,1,89711.33,0
15604874,Client_4874,512,France,Male,39,2,116197.24,1,1,0,160180.19,1
15604875,Client_4875,397,Spain,Male,44,0,26810.62,1,0,1,89298.74,0
15604876,Client_4876,678,France,Male,64,7,0.0,1,0,0,132945.49,0
15604877,Client_4877,677,France,Female,55,7,32094.45,2,1,1,166088.06,0
15604878,Client_4878,465,Spain,Female,56,8,155664.08,2,0,0,140036.47,0
15604879,Client_4879,778,Germany,Female,32,5,80226.3,2,1,1,26057.06,1
15604880,Client_4880,686,France,Female,83,1,162077.25,2,0,1,18262.26,0
15604881,Client_4881,686,Germany,Male,78,0,0.0,1,1,1,118281.94,0
15604882,Client_4882,718,Germany,Female,77,7,83253.14,1,0,1,47321.43,0
15604883,Client_4883,574,Spain,Female,25,9,54669.95,2,0,1,196977.68,0
15604884,Client_4884,701,France,Male,61,3,20260.94,2,1,1,13095.9,0
15604885,Client_4885,677,France,Male,60,10,0.0,1,1,0,152219.94,0
15604886,Client_4886,496,Germany,Male,23,10,204751.05,4,0,0,18064.24,0
15604887,Client_4887,412,Germany,Female,44,6,135362.7,3,0,1,126065.78,0
15604888,Client_4888,643,Spain,Male,62,9,39273.67,2,1,0,89808.3,0
15604889,Client_4889,672,Germany,Female,40,3,65882.26,1,1,0,130236.41,0
15604890,Client_4890,792,Spain,Female,30,0,238786.31,2,1,1,154772.09,0
15604891,Client_4891,674,France,Female,85,7,56485.2,2,1,0,16308.08,0
15604892,Client_4892,362,Spain,Female,81,9,14201.2,1,0,1,109039.51,0
15604893,Client_4893,780,Germany,Male,42,8,137512.37,2,0,1,189044.56,0
15604894,Client_4894,843,France,Male,69,9,0.0,1,1,0,51378.82,0
15604895,Client_4895,538,Spain,Female,65,8,239358.73,1,0,1,24718.99,0
15604896,Client_4896,636,France,Male,78,8,0.0,2,1,0,156483.35,0
15604897,Client_4897,557,Spain,Female,34,10,241453.68,2,0,1,150873.94,0
15604898,Client_4898,463,Germany,Female,57,10,196394.16,2,0,0,84129.36,0
